    0.010;   0.010;   0.000;-3.499E-05; 3.352E-10; 3.499E-05; 179.999
    0.040;   0.010;   0.030; 2.810E-05;-1.765E+02; 1.765E+02; -90.000
    0.070;   0.010;   0.060;-2.795E-04;-2.079E+02; 2.079E+02; -90.000
    0.100;   0.010;   0.090;-8.482E-04;-3.753E+02; 3.753E+02; -90.000
    0.130;   0.010;   0.120;-3.618E-02;-9.068E+02; 9.068E+02; -90.002
    0.160;   0.010;   0.150;-3.470E-01;-1.994E+03; 1.994E+03; -90.010
    0.190;   0.010;   0.180;-1.845E+00;-3.051E+03; 3.051E+03; -90.035
    0.220;   0.010;   0.210;-8.146E+00;-6.029E+03; 6.029E+03; -90.077
    0.250;   0.010;   0.240;-2.852E+01;-1.031E+04; 1.031E+04; -90.159
    0.280;   0.010;   0.270;-8.901E+01;-1.770E+04; 1.770E+04; -90.288
    0.310;   0.010;   0.300;-3.583E+02;-3.862E+04; 3.863E+04; -90.531
    0.340;   0.010;   0.330;-1.346E+03; 2.757E+04; 2.761E+04;  92.795
    0.370;   0.010;   0.360;-1.038E+03;-1.259E+04; 1.264E+04; -94.713
    0.400;   0.010;   0.390;-1.837E+03;-2.584E+04; 2.590E+04; -94.065
    0.430;   0.010;   0.420;-3.264E+03;-3.687E+04; 3.701E+04; -95.060
    0.460;   0.010;   0.450;-4.841E+03;-4.730E+04; 4.755E+04; -95.843
    0.490;   0.010;   0.480;-7.466E+03;-5.624E+04; 5.673E+04; -97.562
    0.520;   0.010;   0.510;-1.125E+04;-6.298E+04; 6.398E+04;-100.130
    0.550;   0.010;   0.540;-1.519E+04;-6.906E+04; 7.071E+04;-102.406
    0.580;   0.010;   0.570;-1.836E+04;-6.950E+04; 7.188E+04;-104.800
    0.610;   0.010;   0.600;-1.840E+04;-6.423E+04; 6.681E+04;-105.987
    0.640;   0.010;   0.630;-1.394E+04;-5.164E+04; 5.349E+04;-105.109
    0.670;   0.010;   0.660;-8.393E+03;-2.792E+04; 2.915E+04;-106.733
    0.700;   0.010;   0.690; 1.661E+04;-2.253E+04; 2.799E+04; -53.605
    0.730;   0.010;   0.720; 1.920E+04; 8.029E+03; 2.081E+04;  22.690
    0.760;   0.010;   0.750; 1.221E+05; 1.266E+05; 1.759E+05;  46.035
    0.790;   0.010;   0.780; 2.748E+05;-6.958E+04; 2.834E+05; -14.210
    0.820;   0.010;   0.810;-3.180E+04;-1.001E+06; 1.002E+06; -91.819
    0.850;   0.010;   0.840; 6.732E+04; 2.446E+06; 2.447E+06;  88.423
    0.880;   0.010;   0.870; 2.046E+06; 3.512E+06; 4.064E+06;  59.775
    0.910;   0.010;   0.900;-1.044E+05;-7.213E+05; 7.288E+05; -98.236
    0.940;   0.010;   0.930; 1.434E+06; 7.713E+05; 1.628E+06;  28.278
    0.970;   0.010;   0.960;-6.736E+05; 5.274E+06; 5.317E+06;  97.279
    1.000;   0.010;   0.990; 2.885E+06;-8.706E+06; 9.172E+06; -71.667
    1.030;   0.010;   1.020;-4.131E+06; 9.911E+05; 4.248E+06; 166.509
